ProductId,BestSummary,avg_score
B000OCRNCW,Great for dogs with sensitive stomachs!,4.214285714285714
B000ODH4BG,The old style!,4.333333333333333
B000OH35Z6,Switched from Nutro,4.0
B000OH57ZW,The only food I will feed my dogs!,4.712121212121212
B000OH73FO,Great Product,3.6666666666666665
B000OHBAE4,This is not the Fleer Dubble Bubble of old,3.466666666666667
B000OIT8T2,Innocence lost,4.083333333333333
B000OIWY8Y,ADDICTIVELY FANTASTIC!!,5.0
B000OIXDS4,Dietary Snack Mix,4.928571428571429
B000OLCX8C,Tasty and economical!!!,3.9
B000OLIXO0,Tastes just like Starbucks!,4.457142857142857
B000OMJWXU,The best honey for your money,4.15
B000OQ2DJQ,This one supplement has changed my life!,4.607305936073059
B000OQ2DL4,This one supplement has changed my life!,4.607305936073059
B000OQ4A3S,Fermentation is part of the cacao harvesting process,3.864864864864865
B000OQWAS0,Like sitting in a cafe in Paris...,4.8
B000OQXXOA,Personal Favorite Tea,4.733333333333333
B000ORSIJ4,Surprise:  All of Xlear's Xylitol is from China!!!,4.343283582089552
B000ORXYYS,DEEEEEElicious!  My new favorite sweetener,3.888888888888889
B000ORY230,yummy + natural! love these!,4.372549019607843
B000OSL2J6,Product can have Bad(Sour) Cans,4.666666666666667
B000OU5EFW,Great Start for a Mexican Meal,4.0285714285714285
B000OU5EKC,A True Find!,4.0
B000OUX2QA,This is the real deal,4.526315789473684
B000OV5NBG,Ganocafe Classic,4.6521739130434785
B000OV8OTY,Works great!,3.8095238095238093
B000OWF7YI,Does the Job,4.166666666666667
B000OX3YY2,Made in China,4.027777777777778
B000OYIDMY,Fast service,3.92
B000OYMGMC,"Tootsie Pops...yum, yum",4.1923076923076925
B000OZFECU,Fantastic stuff at a great price,4.65
B000OZP7CM,"It's coconut oil, pure and simple",3.8181818181818183
B000P03CNC,The Best Gummi Bears!,4.1
B000P09RJ0,MY FAVORITE BARS EVER!,3.5789473684210527
B000P09RJA,Great Snack Bars for Weight Watchers!,4.142857142857143
B000P0OL50,"Good taste, good gum, nice size for a home gum machine",3.3
B000P0QHOI,"Made in the US version, not the same recipe as Imported from Austrailia version",3.878787878787879
B000P0SCKK,"Made in the US version, not the same recipe as Imported from Austrailia version",3.878787878787879
B000P0VRW0,Good Salmon,4.052631578947368
B000P0ZC7G,Worth a try.,3.5
B000P16ZS0,Hard to find,5.0
B000P3L7TA,"Great Product, Price OK",4.6
B000P3T4HW,Great Stuff,3.3793103448275863
B000P3U70K,Delicious,3.076923076923077
B000P41A28,"Constipation + Sucrose = No, thanks!",3.3636363636363638
B000P41A46,FANTASTIC,4.363636363636363
B000P49A0W,The price of erythritol and oligofructose have nothing to do with it.,3.782608695652174
B000P4XZF8,"delicious, tender",4.769230769230769
B000P4Y8E0,"Honey, yum....",4.857142857142857
B000P4Y8KO,Beware expiration dates,4.3
B000P4ZUB0,"great bars, but you can probably find them cheaper",4.588235294117647
B000P504ZG,"Flavor okay, not great",3.8
B000P52FLW,Awesome!  Better than Pop Tarts!,4.564356435643564
B000P52FO4,Delicious!,5.0
B000P54HVS,Awesome!  Better than Pop Tarts!,4.564356435643564
B000P54HZY,"Oh, so very, very Good!",4.0
B000P583YU,Awesome-O,4.4
B000P5Y0WY,WARNING: May Become Addictive,4.7
B000P6MSOU,survival kit,3.730769230769231
B000P7FIXC,Best Nacho Cheese Ever!!!,3.923076923076923
B000P8HPCI,HEAVENLY,4.705882352941177
B000PAQ75C,Irresistable!,4.7631578947368425
B000PBRWC8,"totally agree, it is restaurant quality!  SUPER!!!!",4.25
B000PDLBBO,Hot hot hot,4.538461538461538
B000PDN3E2,Awesome,4.578947368421052
B000PDRYPQ,I Don't Use A-1 Steak Sauce Any More,4.894736842105263
B000PDWBKO,THE popcorn for movie theater popcorn lovers,4.3552361396303905
B000PDY3HI,THE popcorn for movie theater popcorn lovers,4.3552361396303905
B000PDY3P0,THE popcorn for movie theater popcorn lovers,4.3552361396303905
B000PEAMP4,From my dog's snout to peoples' ears,4.631578947368421
B000PEFNE4,Great Stuff,4.5625
B000PFEWEA,The Newest Flavor of the Quintessential Condiment!,4.4
B000PG1D1O,I love this tea!,4.038461538461538
B000PG8KGU,Good for millitary family members,4.333333333333333
B000PGA8WY,Yum... finally I can eat my favorite flavor of PopTarts!,4.782608695652174
B000PGE032,The Best Mosquito Killer and Repellant for Your Yard,2.0
B000PGJ4LA,Repel 40 Lotion repellent,4.217391304347826
B000PGQQFC,"Good tea, but better in the satchel",4.813953488372093
B000PHMX2Q,Goji Gold has changed my life!,3.761904761904762
B000PHN63Q,Dynamic health Mangosteen Gold.,3.7857142857142856
B000PILF24,Decent Brew,4.482758620689655
B000PIQF8S,"Canadian who loves Cheezies, but shocked at the high price!",3.8333333333333335
B000PIX3AG,"Too much filler material, but chocolate chip the best flavor",4.076923076923077
B000PJ8RY2,Hurrah for being able to find this product!,4.411764705882353
B000PJIGVG,Made in China,3.1538461538461537
B000PJMRWU,Wonderful little bite of delight,3.75
B000PKLFVI,Fantastic!,4.333333333333333
B000PL5VQM,Addictive,4.866666666666666
B000PMC7GI,Pretty nice,3.5128205128205128
B000PMHLZK,Pretty nice,3.5128205128205128
B000PMJLJO,Pretty nice,3.5128205128205128
B000PNIPPO,Hard to find Low Calorie YUMMY SNACKS,4.75
B000PNM1IG,best ever home cooked hashbrowns,4.4
B000POUIOE,"Great vitamins, but a little large",4.466666666666667
B000PSTGKW,What can I say?,4.4526315789473685
B000PVV7X8,Caution this granola is addictive,4.8
B000PW05OO,"Cranberries very tough, like rocks",4.153846153846154
B000PW05RQ,yummy and NOT gluten free!!!,4.933333333333334
B000PWKNUK,Probably my most used luster dust!,4.5
B000PWTCBQ,Ginger drink with a bite.,4.384615384615385
B000PWTXE2,Unhealthy ingredients,4.588235294117647
B000PWYIOW,melted candy,2.5454545454545454
B000PXXVCQ,NOT as pictured,3.8
B000PY89CW,Product description is not true.,3.8181818181818183
B000PYAGFU,Hard to find prehistoric plant,3.9473684210526314
B000PZQUZO,Tastes Great and packs a punch!,3.090909090909091
B000Q0IMOK,Super Cocoa,4.916666666666667
B000Q555EK,A fine chocolate for mixing coffee beverages,3.357142857142857
B000Q5X876,Video Review By a 3-Year-Old: I Like It,4.420454545454546
B000Q5X8DK,Video Review By a 3-Year-Old: I Like It,4.420454545454546
B000Q611U6,Video Review By a 3-Year-Old: I Like It,4.420454545454546
B000Q6ECIO,"Good gel, misleading picture",4.611111111111111
B000Q6I5CS,"Good gel, misleading picture",4.611111111111111
B000Q6IAP0,"Good gel, misleading picture",4.611111111111111
B000Q6K3DC,Fizzies great for diabetics,3.2083333333333335
B000Q6XR0S,You're never too old for animal crackers,4.5638297872340425
B000Q6XR1W,Back again,4.4
B000Q6XR2G,Some of the best White Cheddar Cheese Puffs available,4.0
B000Q71L28,Not our cup of tea,3.642857142857143
B000Q71L50,You're never too old for animal crackers,4.5638297872340425
B000Q71L5U,You're never too old for animal crackers,4.5638297872340425
B000Q738VU,Misleading product name,3.857142857142857
B000Q73914,Some of the best White Cheddar Cheese Puffs available,4.0
B000Q75336,Misleading product name,3.857142857142857
B000Q75354,You're never too old for animal crackers,4.5638297872340425
B000Q7535Y,You're never too old for animal crackers,4.5638297872340425
B000Q92QIE,Not just for kids,3.8
B000Q9TSIU,very good cooking,4.933333333333334
B000QA4YS8,consistently good and a good price,4.714285714285714
B000QCOALC,Support Your Troops - EXCELLENT Care Package idea,3.5625
B000QDNIKU,Work good,3.6538461538461537
B000QE7K7G,Best of the best!,4.6
B000QF363W,I'll Never Doubt Honest Kitchen Again,4.090909090909091
B000QF7KK2,"Pleasant, rich, and more than worth the trouble",4.3076923076923075
B000QF90PA,Warning red before buying Mis-leading product info!,3.7567567567567566
B000QFOHBC,Good product for your dog,4.076923076923077
B000QFOXTS,Tasty and good,4.421052631578948
B000QFRJSA,Better than Tabasco,4.722222222222222
B000QSM0MW,"Zero stars for flax seeds, 5 for salt, pepper, and cinnamon",4.333333333333333
B000QSN7P6,"Filler food is empty, leaves your cat always needing more",3.6
B000QSNCYC,Mix it Up!,5.0
B000QSON4K,"For more economical choice, check out Pill Pockets for CATS",4.598540145985401
B000QSOQFQ,Great food for a picky eater or those with digestive issues!,4.238095238095238
B000QSS2C4,Baking staple in my house,3.1666666666666665
B000QT5ZGO,Eating these since I was a kid...,3.5294117647058822
B000QUTRLW,The Best Bar on the Market Hands Down,4.461538461538462
B000QUXXR6,Finally a great snack bar for diabetics,4.2727272727272725
B000QUZ9GE,"quality item, excellent customer service",4.214285714285714
B000QV0GNE,Not just for Diabetics,4.3
B000QV0GOI,16 grams of digestible carbs per bar,4.357142857142857
B000QV0K9E,The absolute best,4.153846153846154
B000QV0M2E,Perfect Taste,4.666666666666667
B000QV0MA6,Gumballs,3.4782608695652173
B000QV2GNW,Unbelievably good,4.633333333333334
B000QV2GRS,Old-Fashioned Gumball Bank,4.6875
B000QV4U4U,too salty for a general purpose rub,4.575757575757576
B000QY9YDY,Melitta Manual Coffee Maker,3.259259259259259
B000R4G4PO,A Great Green Tea,4.3125
B000R4G4TU,"Going Green, with Flavor",4.333333333333333
B000R4HQOW,I love this stuff,4.6
B000R4HQPG,Pleasant tea,3.857142857142857
B000R4USAQ,"Great Product, High Shipping Fee",4.066666666666666
B000R7RLCQ,Mudcat,3.8333333333333335
B000R8VHES,Great Tomatoes...Great Price,3.9444444444444446
B000R8YIFI,What a difference a tomato makes,3.7333333333333334
B000R923TU,Packed in Puree is what You Want to See,4.258064516129032
B000R9P99G,Lady Fingers,4.166666666666667
B000RCKSTE,A great way to get your cookie fix.,4.594594594594595
B000RE6GLG,"I was skeptical, but it does work for me.",3.8181818181818183
B000REI2X6,Looks like another kind of Flops from here,4.057894736842106
B000RFS57I,"Great taste, Best price. No case as pictured.",4.184210526315789
B000RH4FG6,The closest thing to breastmilk!!,4.235294117647059
B000RHUVSM,Chipotle Powder is a winner,4.875
B000RHXI1O,BLACK MISSON FIGS,3.9
B000RHXIGO,Everything I expected,5.0
B000RHY1YW,"What Can I say, they named them after me!",4.2
B000RHZWNG,I Love Sunflower Seeds,4.142857142857143
B000RI1FDG,"Never going back to the ""old way""",4.6571428571428575
B000RI1W8E,WARNING! TASTE BURNOUT LIKELY,3.9792746113989637
B000RI1W9I,All the rest are imposters,4.090909090909091
B000RI1W9S,"Best flavored seeds, yet you can't find them in any stores",4.409090909090909
B000RI3SKY,Miraculous,4.857142857142857
B000RI4BBO,Brilliant,4.678571428571429
B000RI4DOE,Makes it easy!,4.8
B000RJ4ZK0,Dangerously Delicious Amount But Didn't Seem as Fresh As Store,4.666666666666667
B000RJY68G,Dirty Chips-the awesome chips!,4.5
B000RL53PE,EXCELLENT salad dressing!!!!!,5.0
B000RL88YW,Love these Keebler crackers,4.7272727272727275
B000RNENU8,Miracle-gro for the garden,3.9
B000ROR8QS,Better than EVERYTHING,4.303030303030303
B000ROR8Z4,Great for Dog With Food Allergies,4.157894736842105
B000RP29IO,Great for Dog With Food Allergies,4.157894736842105
B000RP37SA,Better than EVERYTHING,4.303030303030303
B000RP4V76,Great for Dog With Food Allergies,4.157894736842105
B000RQPXHC,The best chips in the world,3.9285714285714284
B000RUD2WQ,Same exact safety issue as the above reviews,2.4166666666666665
B000RUF8GY,Does not work,2.933333333333333
B000RZAJL8,Great snack for a low carb diet - only 80 Cal.,3.8947368421052633
B000RZDLD6,Great snack for a low carb diet - only 80 Cal.,3.8947368421052633
B000RZSPTG,"File this under ""dog laxative""",4.428571428571429
B000S0XFNQ,Attractive alternative to Tassimo carousel,4.909090909090909
B000S4D6FE,Perfect Pumpernickel,4.75
B000S4DAF0,Not my cup of tea,4.566666666666666
B000S67NZ6,OMG!  TO DIE FOR!!!  PEANUT BUTTER CHEETOS!!,4.6923076923076925
B000S6CCJ8,Superb Teas!,4.769230769230769
B000S75D66,Perfect for the stovetop.,3.6153846153846154
B000S806VM,Sassafras Tea Bags,3.8
B000S83R2M,"""This Tea should get the Nobel Peace Prize""",3.769230769230769
B000S89GGI,Dog's Favorite,4.5
B000S92PO2,Rice Chex -- Now Gluten Free!,4.545454545454546
B000S9IGVI,clean teeth for my baby,4.535714285714286
B000S9IJN8,clean teeth for my baby,4.535714285714286
B000SAFNPE,Really has a bite!,4.615384615384615
B000SANU6I,Not actual Russian Caravan tea,3.2
B000SANU7C,Wonderful Tea,4.3076923076923075
B000SANUA4,My New Favorite Tea,4.12
B000SANUB8,"Smooth, a bit inconsistent",4.230769230769231
B000SANUJ0,AMAZING,4.7
B000SAPX6S,Wonderful taste,4.642857142857143
B000SAPXEU,Chamomile tea,4.15
B000SAPXF4,"Forget Beer Face, I have a case of Tea Face",4.0
B000SAPXFO,My throat is still burning,4.09375
B000SAPXGS,Excellent Tea.,3.8214285714285716
B000SAPXN6,improved freshness!!,3.5
B000SAPXPY,"For green rooibos, a most excellent buy",4.647058823529412
B000SAPXSQ,Real Rose petals and all  the delicious flavor!,3.8
B000SAPXWC,Delicious!,4.111111111111111
B000SARHDK,Flavor Really Pops,4.833333333333333
B000SARJF6,Very pleased with this tea!,3.7464788732394365
B000SARJLA,Yum!,4.117647058823529
B000SARJM4,Great tasting tea,4.130434782608695
B000SARJMY,"If you are looking for quality above quantity, don't bother.",2.9
B000SARJO2,Clean tasting green tea,3.6875
B000SARJPG,Tea smells & tastes like Dirty water,3.7142857142857144
B000SARJRY,Tea For A Tea Drinker,3.375
B000SARZ46,Wonderful!,4.6923076923076925
B000SARZ64,disappointed,4.3
B000SARZ9Q,The Best!!,4.55
B000SATGHK,Excellent Rooibos tea,4.471698113207547
B000SATGXE,Just okay.,4.0
B000SATIBO,Smokier than expected.,4.083333333333333
B000SATICI,truly nasty,3.380952380952381
B000SATIE6,"Great tea, great value for money, great for high blood pressure!",4.430656934306569
B000SATIEG,The best green tea to brew!,4.055555555555555
B000SATIFA,"Great Tea, Amazing Value",3.651685393258427
B000SATIGO,Good buy.,3.7222222222222223
B000SATILO,"A quality product at a good price, but not what I was looking for",3.9523809523809526
B000SATIMI,"Great smelling, but you'd better like hibiscus",4.333333333333333
B000SATIZA,Tasty sour tea!,4.60655737704918
B000SATUWG,Yum yum yum! Reminds me of Callard & Bowser's licorice...,4.111111111111111
B000SAVWR2,Mmm Good - a review of Mi-Del's Ginger Snaps,4.3076923076923075
B000SDIO3E,Great Coffee,4.2
B000SDKDM4,"Like I was back in Tuscany, but also makes great American coffee",4.08252427184466
B000SDMFC0,Just right,3.9782608695652173
B000SDMFHA,A great coffee at a great price,3.5
B000SDO5YQ,Great Value - Too Loosely Packed,3.7471264367816093
B000SDO6PO,Excellent basic espresso,4.095238095238095
B000SE6JCG,"The Picture is very Misleading, It's 2.0",4.090909090909091
B000SJHUFG,Chronicles of Narnia treat!,3.6
B000SKS8JM,Save your money,2.5
B000SMN0DO,Just like Postum!,4.7924528301886795
B000SP1CWW,Kong Paste,3.9302325581395348
B000SQIE0E,Made in China,4.027777777777778
B000SQLQ0Y,SOME THOUGHTS TO PONDER BEFORE YOU PURCHASE THIS PRODUCT AND GIVE IT TO YOUR FUR FRIENDS,3.739130434782609
B000SQN3OG,Made in China,4.027777777777778
B000SR10YA,Yummy Treat!,4.407407407407407
B000SSNM1I,Yummy!,3.9
B000SSPV5S,"""This Tea should get the Nobel Peace Prize""",3.769230769230769
B000SSXTAM,Probably my most used luster dust!,4.5
B000ST61FQ,Great buy for true SweetTarts freaks!,4.0
B000ST9GCQ,"Pleasant beverage, convenient format!",3.75
B000STZRTW,Great for weight watchers!,3.3333333333333335
B000SU1LUU,WOW!  THIS IS THE BEST EVER!!!!!!!!!!!!!!!!,4.722222222222222
B000SU201O,Stevia Extract,4.236111111111111
B000SV5DKS,"Great snack, convenience",4.28
B000SV8ZNU,"5 stars for the taste, -4 for the price",3.5
B000SVFAHE,Cream of Rice suits me well....I have been searching in stores with no luck!,4.75
B000SWTE02,nice salt,4.555555555555555
B000SWTKV0,Best Sea Salt,4.135593220338983
B000SWVPV8,Excellent Salt but don't buy here!!!,4.368421052631579
B000SXXJMK,Best green olives you can buy,4.8
B000T2CXCM,Great treats made in China,3.0714285714285716
B000T2JDWK,ALSO MADE IN CHINA,4.454545454545454
B000T3KTJA,Mislabelled Product,3.95
B000T6AHW6,thought it would be better,4.55
B000T7J53C,Simply the best tasting tea I have ever drank...,4.545454545454546
B000T8TEZU,High Quality for a Zero-Calorie Item,2.8275862068965516
B000TAZPYM,This is very good!,4.125
B000TBOHYA,Harney and Sons makes wonderful teas,4.8
B000TFITG8,Great mild coffee to start the day,3.6363636363636362
B000TFSM92,A Legend Among The Junk Food Realm,3.9285714285714284
B000TG8HCI,Happy Receiver,3.9375
B000TGX6M4,Great Dip,4.333333333333333
B000TIZP5I,Excellent,4.684210526315789
B000TK6LBS,"This is hands-down, my favorite coffee on my Keurig coffee maker.",4.3515625
B000TMKST2,Wonderful  flavor!,4.166666666666667
B000TMS9LG,Tuffy's dog toys are superb!,3.4166666666666665
B000TMYMS0,not for serious chewers,3.0
B000TO7U64,Outstanding 0 calorie syrup substitute!,4.5
B000TOB8QW,Not Exactly Like the Real Thing But Still Good,2.2
B000TQBEFK,I Love Natur's Hallow's Sugar Free Honey Substitute!!!!!,4.0625
B000TQC148,Awesome!!,4.666666666666667
B000TQEWM2,Great value and taste,4.188976377952756
B000TRFGGM,Could not be happier!,3.2888888888888888
B000TTDDWE,Rockin Razzpotle Sauce,4.826086956521739
B000TV8NR2,Can't be without M&Ms!,3.5
B000TV8RIW,Great Product,4.545454545454546
B000TV8STA,Love this stuff!,4.35
B000TZ1S2A,Great for older cars that need the benefit of Glucosamine & chondroitin,4.194444444444445
B000TZ8WEC,Yup,4.26595744680851
B000U8Z4VW,Suprisingly good.,3.8125
B000U90MNG,Very good for calorie free,3.0
B000U92L26,Ewwwww,3.210526315789474
B000U96JEC,Suprisingly good.,3.8125
B000UBD88A,"Finally, a great cup of coffee",4.343173431734317
B000UBDKII,Disappointing,4.211538461538462
B000UBH9YE,Decaf Coffee Pods,4.347368421052631
B000UBJL4U,Make your own!,3.75
B000UBL0UI,count your purchase,4.380952380952381
B000UBMO4Y,Make your own!,3.75
B000UBOFV4,Make your own!,3.75
B000UGXWOA,Not a sweet deal,2.3
B000UGXWPE,Not a sweet deal,2.3
B000UGXWQ8,Not a sweet deal,2.3
B000UGZT00,Not a sweet deal,2.3
B000UH3QWW,Not a sweet deal,2.3
B000UH3R1W,The kids LOVE these!!! :),4.428571428571429
B000UJREH8,Not good for some dog's stomach,3.411764705882353
B000UJREM8,Not good for some dog's stomach,3.411764705882353
B000UJTZ8O,Works just fine.,2.75
B000UJW0W2,Does the job and easy to clean.,2.789473684210526
B000UOF0YW,"Love the chips, Not the Crumbs.",3.9473684210526314
B000UOFW9K,Awesome Taste but....,3.3846153846153846
B000UOHJ6O,Awesome taste,4.181818181818182
B000UPALJ0,Powder is better value,4.315789473684211
B000UPALKO,"Best Drink Mix, Seriously",4.25
B000UPNK9S,poor quality compared to other brands,3.8666666666666667
B000UUIYHQ,yummy,4.161290322580645
B000UUWECC,"not bad stuff, but I have serious questions",3.733118971061093
B000UVBYRM,Mouth watering!,4.618055555555555
B000UVK9CI,Tasty but is it safe?,4.1
B000UVKX9C,"Madhava Pure Organic Agave Nectar, Hazelnut Flavor, 11.75-Ounce Bottle (Pack of 6)",4.384615384615385
B000UVKZXQ,A great fix for the price,3.466666666666667
B000UW4NFG,"Very Dry, but They Still Taste OK",4.1
